1367SAA005_2NXC14R-FD1.b1.ab1_578	16S_DB:410	97.232	578	15	1	1	578	29	605	0.0	977
1367SAA005_2NXC14R-FD1.b1.ab1_578	16S_DB:459	97.064	579	14	3	2	578	18	595	0.0	972
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:86	95.930	172	6	1	1	171	35	206	2.51e-76	278
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:85	95.930	172	5	2	1	171	35	205	2.51e-76	278
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:82	95.930	172	6	1	1	171	35	206	2.51e-76	278
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:89	95.349	172	7	1	1	171	45	216	1.17e-74	272
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:91	94.767	172	8	1	1	171	20	191	1.51e-73	268
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:78	95.808	167	6	1	1	166	48	214	1.51e-73	268
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:77	95.808	167	6	1	1	166	47	213	1.51e-73	268
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:90	94.186	172	9	1	1	171	27	198	2.52e-71	261
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:87	95.706	163	6	1	1	162	42	204	2.52e-71	261
1367SAA005_A17Cip-FD1.b1.ab1_171	16S_DB:84	93.103	174	7	4	1	171	49	220	5.46e-68	250
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:336	97.577	1073	24	2	1	1072	73	1144	0.0	1836
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:335	97.577	1073	24	2	1	1072	73	1144	0.0	1836
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:334	97.577	1073	24	2	1	1072	73	1144	0.0	1836
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:333	97.577	1073	24	2	1	1072	47	1118	0.0	1836
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:332	97.577	1073	24	2	1	1072	47	1118	0.0	1836
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:331	97.577	1073	24	2	1	1072	47	1118	0.0	1836
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:329	97.212	1076	22	6	1	1072	66	1137	0.0	1814
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:328	97.026	1076	24	8	1	1072	47	1118	0.0	1803
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:330	95.996	1074	39	4	1	1072	66	1137	0.0	1742
1367SAA005_A17-FD1.b1.ab1_1072	16S_DB:444	94.815	1080	44	11	1	1072	47	1122	0.0	1681
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:169	98.811	1009	10	2	3	1010	53	1060	0.0	1796
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:184	98.712	1009	11	2	3	1010	44	1051	0.0	1790
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:269	98.612	1009	12	2	3	1010	51	1058	0.0	1784
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:259	98.315	1009	15	2	3	1010	44	1051	0.0	1768
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:164	98.018	1009	18	2	3	1010	51	1058	0.0	1751
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:203	97.919	1009	19	2	3	1010	45	1052	0.0	1746
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:234	97.423	1009	24	2	3	1010	53	1060	0.0	1718
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:161	97.423	1009	24	2	3	1010	51	1058	0.0	1718
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:211	97.324	1009	25	2	3	1010	45	1052	0.0	1712
1367SAA005_A1b-FD1.b1.ab1_1010	16S_DB:202	97.324	1009	25	2	3	1010	45	1052	0.0	1712
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:86	99.008	907	9	0	1	907	42	948	0.0	1626
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:91	98.787	907	11	0	1	907	27	933	0.0	1616
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:85	98.677	907	11	1	1	907	42	947	0.0	1607
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:89	98.015	907	17	1	1	907	52	957	0.0	1580
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:90	98.015	907	18	0	1	907	34	940	0.0	1576
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:82	96.145	908	33	2	1	907	42	948	0.0	1485
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:84	96.044	910	30	5	1	907	56	962	0.0	1476
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:78	95.925	908	35	2	1	907	55	961	0.0	1472
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:77	95.925	908	35	2	1	907	54	960	0.0	1471
1367SAA005_A2CbTm-FD1.b1.ab1_908	16S_DB:81	95.604	910	34	5	1	907	55	961	0.0	1454
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:5	97.138	594	13	4	1	593	29	619	0.0	1000
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:7	96.575	584	15	3	12	593	5	585	0.0	963
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:9	95.630	595	20	5	1	593	58	648	0.0	950
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:8	95.630	595	20	5	1	593	38	628	0.0	950
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:6	95.271	571	20	6	28	593	1	569	0.0	898
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:3	93.592	593	36	2	1	593	38	628	0.0	883
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:2	93.592	593	36	2	1	593	25	615	0.0	883
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:4	93.423	593	37	2	1	593	38	628	0.0	881
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:25	91.946	596	41	7	1	593	38	629	0.0	828
1367SAA005_A5-FD1.b1.ab1_597	16S_DB:74	91.779	596	43	6	1	593	33	625	0.0	824
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:86	98.745	478	5	1	1	477	37	514	0.0	848
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:85	98.745	478	4	2	1	477	37	513	0.0	848
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:91	98.326	478	7	1	1	477	22	499	0.0	839
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:89	98.117	478	8	1	1	477	47	524	0.0	833
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:90	97.280	478	12	1	1	477	29	506	0.0	809
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:82	96.242	479	15	3	1	477	37	514	0.0	784
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:84	95.842	481	13	6	1	477	51	528	0.0	771
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:77	95.616	479	18	3	1	477	49	526	0.0	765
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:78	95.407	479	19	3	1	477	50	527	0.0	761
1367SAA005_A6BSm-FD1.b1.ab1_477	16S_DB:81	95.218	481	16	6	1	477	50	527	0.0	754
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:354	98.949	761	8	0	3	763	54	814	0.0	1362
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:343	98.949	761	8	0	3	763	33	793	0.0	1362
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:353	98.686	761	10	0	3	763	33	793	0.0	1351
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:352	98.292	761	13	0	3	763	33	793	0.0	1334
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:351	97.898	761	16	0	3	763	33	793	0.0	1317
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:359	96.583	761	25	1	3	763	33	792	0.0	1260
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:357	96.321	761	28	0	3	763	33	793	0.0	1251
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:362	95.926	761	31	0	3	763	33	793	0.0	1234
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:345	95.532	761	34	0	3	763	33	793	0.0	1218
1367SAA005_A7-FD1.b1.ab1_763	16S_DB:350	95.532	761	33	1	3	763	33	792	0.0	1216
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:136	96.763	865	27	1	1	865	26	889	0.0	1441
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:133	94.798	865	44	1	1	865	26	889	0.0	1351
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:151	94.566	865	46	1	1	865	41	904	0.0	1336
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:138	94.585	868	40	7	1	865	18	881	0.0	1336
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:143	94.361	869	40	9	2	865	41	905	0.0	1327
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:139	94.335	865	48	1	1	865	20	883	0.0	1325
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:142	94.226	866	47	3	1	865	40	903	0.0	1321
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:141	94.348	867	40	8	1	865	16	875	0.0	1321
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:135	94.145	871	40	11	1	865	26	891	0.0	1315
1367SAA005_A7Sm-FD1.b1.ab1_896	16S_DB:134	94.124	868	44	7	1	865	26	889	0.0	1314
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:86	99.481	578	3	0	1	578	38	615	0.0	1051
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:85	99.481	578	2	1	1	578	38	614	0.0	1050
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:91	99.135	578	5	0	1	578	23	600	0.0	1042
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:89	98.962	578	6	0	1	578	48	625	0.0	1037
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:90	97.924	578	12	0	1	578	30	607	0.0	1002
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:82	96.718	579	17	2	1	578	38	615	0.0	966
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:77	96.373	579	19	2	1	578	50	627	0.0	952
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:78	96.200	579	20	2	1	578	51	628	0.0	948
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:84	96.213	581	16	5	1	578	52	629	0.0	946
1367SAA005_A9Cip-FD1.b1.ab1_579	16S_DB:81	95.697	581	19	5	1	578	51	628	0.0	929
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:433	97.212	1112	23	6	1	1110	15	1120	0.0	1875
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:427	97.212	1112	23	6	1	1110	12	1117	0.0	1875
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:422	97.212	1112	23	7	1	1110	1	1106	0.0	1875
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:419	97.122	1112	24	7	1	1110	54	1159	0.0	1869
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:439	96.493	1112	31	7	1	1110	51	1156	0.0	1838
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:424	96.493	1112	31	8	1	1110	57	1162	0.0	1831
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:409	96.493	1112	31	8	1	1110	55	1160	0.0	1831
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:413	96.409	1114	29	10	1	1110	37	1143	0.0	1825
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:418	96.326	1116	27	11	1	1110	53	1160	0.0	1821
1367SAA005_ACOP7-FD1.b1.ab1_1110	16S_DB:429	96.313	1112	33	8	1	1110	14	1119	0.0	1820
1367SAA005_AYOT11_bis-FD1.b1.ab1_1118	16S_DB:443	98.749	1119	12	2	1	1118	52	1169	0.0	1988
1367SAA005_AYOT11_bis-FD1.b1.ab1_1118	16S_DB:442	98.391	1119	16	2	1	1118	28	1145	0.0	1965
1367SAA005_AYOT11_bis-FD1.b1.ab1_1118	16S_DB:438	97.676	1119	24	2	1	1118	34	1151	0.0	1923
1367SAA005_AYOT11_bis-FD1.b1.ab1_1118	16S_DB:436	96.250	1120	38	4	1	1118	53	1170	0.0	1832
1367SAA005_AYOT11_bis-FD1.b1.ab1_1118	16S_DB:364	95.800	1119	43	4	2	1118	20	1136	0.0	1808
